name,espnId,season,FUM,LST,FF,FR,YDS,FTD,GP,2PTR,OFTD,DFTD
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,1.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kamren Curl,4242154,2021,0.0,0.0,0.0,0.0,1.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emanuel Wilson,4887558,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Evan Hull,4569609,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Blake Martinez,2978273,2021,0.0,0.0,0.0,0.0,1.0,0.0
Blake Martinez,2978273,2021,0.0,0.0,0.0,0.0,1.0,0.0
Blake Martinez,2978273,2021,0.0,0.0,0.0,0.0,1.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,0.0,1.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,0.0,1.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jakob Johnson,3115349,2021,0.0,1.0,0.0
Jakob Johnson,3115349,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Allen Lazard,3128390,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zach Evans,4685035,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,1.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,1.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,1.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,1.0,0.0,0.0,0.0,1.0,0.0
Robert Quinn,13984,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,1.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Kenny Clark,3122752,2021,0.0,0.0,0.0,0.0,1.0,0.0
Garrett Gilbert,16809,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeAndre Hopkins,15795,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,1.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sam Eguavoen,2577637,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
