name,espnId,season,AG,ESPNWR,LNG,MISC,NTYDS,CMP,BIG,FD,FUM,LST,TGTS,TD,YDS,YAC,Y@C,YDS/G,REC,GP,OP,PTS,TP/G,TD,TYDS,SCRIM,2PTR,CMP,SCRIM/G,YDS/G,AVG
Chester Rogers,2983209,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,2983209,2021,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0
Chester Rogers,2983209,2021,0.0,61.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,2.0,39.0,41.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,41.0,41.0,10.25
Chester Rogers,2983209,2021,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
Chester Rogers,2983209,2021,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0
Chester Rogers,2983209,2021,0.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,20.0,10.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,7.5
Chester Rogers,2983209,2021,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,-3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0
Chester Rogers,2983209,2021,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,9.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,6.5
Chester Rogers,2983209,2021,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,-3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,2.0
AJ McCarron,16810,2023,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
AJ McCarron,16810,2023,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0
Jordan Addison,4429205,2023,0.0,116.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,61.0,4.0,57.0,61.0,4.0,1.0,0.0,6.0,6.0,1.0,61.0,61.0,0.0,0.0,61.0,61.0,15.25
Jordan Addison,4429205,2023,0.0,122.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,72.0,24.0,48.0,72.0,3.0,1.0,0.0,6.0,6.0,1.0,72.0,72.0,0.0,0.0,72.0,72.0,24.0
Jordan Addison,4429205,2023,0.0,82.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,52.0,7.0,45.0,52.0,6.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,52.0,52.0,8.667
Jordan Addison,4429205,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Addison,4429205,2023,0.0,129.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,1.0,64.0,27.0,37.0,64.0,6.0,1.0,0.0,6.0,6.0,1.0,64.0,64.0,0.0,0.0,64.0,64.0,10.667
Jordan Addison,4429205,2023,0.0,78.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,28.0,6.0,22.0,28.0,3.0,1.0,0.0,6.0,6.0,1.0,28.0,28.0,0.0,0.0,28.0,28.0,9.333
Jordan Addison,4429205,2023,0.0,228.0,60.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,2.0,123.0,55.0,68.0,123.0,7.0,1.0,0.0,12.0,12.0,2.0,123.0,123.0,0.0,0.0,123.0,123.0,17.571
Jordan Addison,4429205,2023,0.0,152.0,20.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,8.0,1.0,82.0,30.0,52.0,82.0,7.0,1.0,1.0,6.0,6.0,1.0,2.0,84.0,0.0,0.0,84.0,2.0,11.714
Jordan Addison,4429205,2023,0.0,77.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,52.0,4.0,48.0,52.0,5.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,52.0,52.0,10.4
Jordan Addison,4429205,2023,0.0,89.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,69.0,26.0,43.0,69.0,4.0,1.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,69.0,69.0,17.25
Jordan Addison,4429205,2023,0.0,59.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,44.0,0.0,44.0,44.0,3.0,1.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,44.0,44.0,14.667
Jordan Addison,4429205,2023,0.0,69.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,39.0,0.0,39.0,39.0,6.0,1.0,0.0,0.0,0.0,0.0,33.0,39.0,0.0,0.0,39.0,33.0,6.5
Jordan Addison,4429205,2023,0.0,37.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,27.0,9.0,18.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,27.0,27.0,13.5
Jordan Addison,4429205,2023,0.0,211.0,37.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,111.0,58.0,53.0,111.0,6.0,1.0,0.0,12.0,12.0,2.0,111.0,111.0,0.0,0.0,111.0,111.0,18.5
Jordan Addison,4429205,2023,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
Jordan Addison,4429205,2023,0.0,43.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,28.0,6.0,22.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,9.333
Jordan Addison,4429205,2023,0.0,112.0,42.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,57.0,6.0,51.0,57.0,4.0,1.0,0.0,6.0,6.0,1.0,57.0,57.0,0.0,0.0,57.0,57.0,14.25
Josh Gordon,15705,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2021,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,11.0
Josh Gordon,15705,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2021,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
Josh Gordon,15705,2021,0.0,54.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,3.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,4.5
Josh Gordon,15705,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,15705,2021,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0
Josh Gordon,15705,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,129.0,-3.0,0.0,0.0,-3.0,129.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,269.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,12.0,12.0,2.0,269.0,41.0,0.0,0.0,41.0,269.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,233.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,6.0,6.0,1.0,244.0,55.0,0.0,0.0,55.0,244.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,12.0,12.0,2.0,313.0,48.0,0.0,0.0,48.0,313.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,12.0,12.0,2.0,167.0,1.0,0.0,0.0,1.0,167.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,262.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,282.0,47.0,0.0,0.0,47.0,282.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,161.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,6.0,6.0,1.0,189.0,43.0,0.0,0.0,43.0,189.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,18.0,18.0,3.0,234.0,26.0,0.0,0.0,26.0,234.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,18.0,18.0,3.0,224.0,66.0,0.0,0.0,66.0,224.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,12.0,12.0,2.0,312.0,44.0,0.0,0.0,44.0,312.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,12.0,12.0,2.0,242.0,21.0,0.0,0.0,21.0,242.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,6.0,6.0,1.0,196.0,11.0,0.0,0.0,11.0,196.0,0.0
Joshua Dobbs,3044720,2023,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,21.0,84.0,0.0
Joshua Dobbs,3044720,2022,0.0,0.0,0.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,6.0,6.0,1.0,244.0,12.0,0.0,0.0,12.0,244.0,0.0
Joshua Dobbs,3044720,2022,0.0,0.0,0.0,0.0,197.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,6.0,6.0,1.0,211.0,32.0,0.0,0.0,32.0,211.0,0.0
Terry McLaurin,3121422,2023,0.0,41.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,31.0,11.0,20.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,15.5
Terry McLaurin,3121422,2023,0.0,114.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,54.0,8.0,46.0,54.0,5.0,1.0,0.0,6.0,6.0,1.0,54.0,54.0,0.0,0.0,54.0,54.0,10.8
Terry McLaurin,3121422,2023,0.0,71.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,41.0,1.0,40.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,41.0,41.0,6.833
Terry McLaurin,3121422,2023,0.0,126.0,24.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,86.0,33.0,53.0,86.0,8.0,1.0,0.0,6.0,6.0,1.0,86.0,86.0,0.0,0.0,86.0,86.0,10.75
Terry McLaurin,3121422,2023,0.0,69.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,49.0,13.0,36.0,49.0,4.0,1.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,49.0,49.0,12.25
Terry McLaurin,3121422,2023,0.0,111.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,81.0,32.0,49.0,81.0,6.0,1.0,0.0,0.0,0.0,0.0,81.0,81.0,0.0,0.0,81.0,81.0,13.5
Terry McLaurin,3121422,2023,0.0,120.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,90.0,18.0,72.0,90.0,6.0,1.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,15.0
Terry McLaurin,3121422,2023,0.0,123.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,63.0,8.0,55.0,63.0,5.0,1.0,0.0,6.0,6.0,1.0,63.0,63.0,0.0,0.0,63.0,63.0,12.6
Terry McLaurin,3121422,2023,0.0,98.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,73.0,45.0,28.0,73.0,5.0,1.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,0.0,73.0,73.0,14.6
Terry McLaurin,3121422,2023,0.0,53.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,33.0,13.0,20.0,33.0,4.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,33.0,33.0,8.25
Terry McLaurin,3121422,2023,0.0,68.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,43.0,12.0,31.0,43.0,5.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,43.0,43.0,8.6
Terry McLaurin,3121422,2023,0.0,70.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,50.0,10.0,40.0,50.0,4.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,12.5
Terry McLaurin,3121422,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry McLaurin,3121422,2023,0.0,206.0,48.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,1.0,141.0,22.0,119.0,141.0,6.0,1.0,0.0,6.0,6.0,1.0,141.0,141.0,0.0,0.0,141.0,141.0,23.5
Terry McLaurin,3121422,2023,0.0,65.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,50.0,41.0,9.0,50.0,3.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,16.667
Terry McLaurin,3121422,2023,0.0,116.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,61.0,26.0,35.0,61.0,4.0,1.0,0.0,6.0,6.0,1.0,61.0,61.0,0.0,0.0,61.0,61.0,15.25
Terry McLaurin,3121422,2023,0.0,86.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,56.0,57.0,-1.0,56.0,6.0,1.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,9.333
Terry McLaurin,3121422,2022,0.0,103.0,49.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,58.0,20.0,38.0,58.0,2.0,1.0,0.0,6.0,6.0,1.0,58.0,58.0,0.0,0.0,58.0,58.0,29.0
Terry McLaurin,3121422,2022,0.0,95.0,35.0,0.0,7.0,7.0,0.0,3.0,0.0,0.0,8.0,0.0,75.0,25.0,50.0,75.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0,82.0,0.0,0.0,82.0,7.0,18.75
Terry McLaurin,3121422,2022,0.0,132.0,45.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,102.0,12.0,90.0,102.0,6.0,1.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0,0.0,102.0,102.0,17.0
Terry McLaurin,3121422,2022,0.0,25.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,15.0,16.0,-1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,7.5
Terry McLaurin,3121422,2022,0.0,101.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,76.0,33.0,43.0,76.0,5.0,1.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,76.0,76.0,15.2
Terry McLaurin,3121422,2022,0.0,56.0,17.0,0.0,11.0,11.0,0.0,3.0,0.0,0.0,4.0,0.0,41.0,40.0,1.0,41.0,3.0,1.0,2.0,0.0,0.0,0.0,11.0,52.0,0.0,0.0,52.0,11.0,13.667
Terry McLaurin,3121422,2022,0.0,133.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,73.0,29.0,44.0,73.0,5.0,1.0,0.0,6.0,6.0,1.0,73.0,73.0,0.0,0.0,73.0,73.0,14.6
Terry McLaurin,3121422,2022,0.0,143.0,42.0,0.0,-7.0,-7.0,0.0,3.0,0.0,0.0,8.0,0.0,113.0,47.0,66.0,113.0,6.0,1.0,1.0,0.0,0.0,0.0,106.0,106.0,0.0,0.0,106.0,106.0,18.833
Terry McLaurin,3121422,2022,0.0,81.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,56.0,13.0,43.0,56.0,5.0,1.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,11.2
Terry McLaurin,3121422,2022,0.0,168.0,41.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,128.0,31.0,97.0,128.0,8.0,1.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,0.0,128.0,128.0,16.0
Terry McLaurin,3121422,2022,0.0,75.0,19.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,55.0,8.0,47.0,55.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,56.0,1.0,13.75
Terry McLaurin,3121422,2022,0.0,68.0,26.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,6.0,0.0,48.0,7.0,41.0,48.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,53.0,0.0,0.0,53.0,5.0,12.0
Terry McLaurin,3121422,2022,0.0,180.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,1.0,105.0,57.0,48.0,105.0,8.0,1.0,0.0,6.0,6.0,1.0,105.0,105.0,0.0,0.0,105.0,105.0,13.125
Terry McLaurin,3121422,2022,0.0,100.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,70.0,32.0,38.0,70.0,6.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,11.667
Terry McLaurin,3121422,2022,0.0,132.0,51.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,77.0,1.0,76.0,77.0,4.0,1.0,0.0,6.0,6.0,1.0,77.0,77.0,0.0,0.0,77.0,77.0,19.25
Terry McLaurin,3121422,2022,0.0,35.0,23.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,25.0,10.0,15.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,12.0,37.0,0.0,0.0,37.0,12.0,12.5
Terry McLaurin,3121422,2022,0.0,124.0,52.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,74.0,13.0,61.0,74.0,3.0,1.0,0.0,6.0,6.0,1.0,74.0,74.0,0.0,0.0,74.0,74.0,24.667
Terry McLaurin,3121422,2021,0.0,82.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,62.0,19.0,43.0,62.0,4.0,1.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,62.0,62.0,15.5
Terry McLaurin,3121422,2021,0.0,197.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,107.0,36.0,71.0,107.0,11.0,1.0,0.0,0.0,0.0,0.0,107.0,107.0,0.0,0.0,107.0,107.0,9.727
Terry McLaurin,3121422,2021,0.0,82.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0,27.0,35.0,62.0,4.0,1.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,62.0,62.0,15.5
Terry McLaurin,3121422,2021,0.0,223.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,123.0,8.0,115.0,123.0,6.0,1.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0,0.0,123.0,123.0,20.5
Terry McLaurin,3121422,2021,0.0,66.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,14.0,32.0,46.0,4.0,1.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,46.0,46.0,11.5
Terry McLaurin,3121422,2021,0.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,28.0,4.0,24.0,28.0,4.0,1.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,28.0,28.0,7.0
Terry McLaurin,3121422,2021,0.0,192.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,122.0,50.0,72.0,122.0,7.0,1.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,0.0,122.0,122.0,17.429
Terry McLaurin,3121422,2021,0.0,38.0,17.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,23.0,2.0,21.0,23.0,3.0,1.0,1.0,0.0,0.0,0.0,12.0,35.0,0.0,0.0,35.0,12.0,7.667
Terry McLaurin,3121422,2021,0.0,89.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,59.0,24.0,35.0,59.0,6.0,1.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,59.0,59.0,9.833
Terry McLaurin,3121422,2021,0.0,163.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,103.0,14.0,89.0,103.0,5.0,1.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,103.0,103.0,20.6
Terry McLaurin,3121422,2021,0.0,71.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,51.0,26.0,25.0,51.0,4.0,1.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,51.0,51.0,12.75
Terry McLaurin,3121422,2021,0.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.0,1.0,21.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,7.333
Terry McLaurin,3121422,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terry McLaurin,3121422,2021,0.0,61.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,51.0,3.0,48.0,51.0,2.0,1.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,51.0,51.0,25.5
Terry McLaurin,3121422,2021,0.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,40.0,10.0,30.0,40.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,13.333
Terry McLaurin,3121422,2021,0.0,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,61.0,35.0,26.0,61.0,7.0,1.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,61.0,61.0,8.714
Terry McLaurin,3121422,2021,0.0,113.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,93.0,44.0,49.0,93.0,4.0,1.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,93.0,93.0,23.25
